hs_code,descrip
3505100000,DEXTRINA Y DEMAS ALMIDONES Y FECULAS MODIFICADOS
3505200000,COLAS
4802620010,"PAPEL/CARTON FIBRAS PROC MEC >10%, HOJAS, L>360 MM, A>150 MM, EXCEPTO PAPEL SEGURIDAD"
4802620020,"PAPEL/CARTON FIBRAS PROC QUIM-MEC>10%, HOJAS L>360, A>150MM, PESO>=225G/M2, EXC PAPEL"
4803001000,GUATA DE  CELULOSA Y  NAPA DE FIBRAS DE CELULOSA
4803009000,"DEMAS PAPEL DEL UTILIZ. P` PAPEL HIGIENICO, TOALLITAS P`DESMAQUILLAR, TOALLAS,ETC."
4804110000,"PAPEL Y CARTON CRUDOS PARA CARAS (CUBIERTAS)(""KRAFTLINER"")"
4804190000,"DEMAS PAPEL Y CARTON PARA CARAS (CUBIERTAS)(""KRAFTLINER"")"
4804210000,PAPEL KRAFT CRUDO PARA SACOS (BOLSAS)
4804290000,DEMAS PAPEL KRAFT PARA SACOS (BOLSAS)
4804310090,"DEMAS PAPELES Y CARTONES KRAFT, CRUDO, DE GRAMAJE<=150G/M2"
4804390000,"DEMAS PAPELES Y CARTONES KRAFT, DE GRAMAJE<=150G/M2"
4804411000,"ABSORBENTES, CRUDOS DEL TIPO DE LOS UTILIZ. P` LA FABRIC. DE LAMINADOS PLASTICOS"
4804419090,"DEMAS PAPELES Y CARTONES KRAFT,CRUDOS,GRAMAJE>150G/M2 PERO <225G/M2"
4804490000,"DEMAS PAPELES Y CARTONES KRAFT, DE GRAMAJE >150 G/M2 PERO < 225 G/M2"
4804510020,"PAPELES Y CARTONES KRAFT, CRUDOS, GRAMAJE>=225 G/M2, P` LA FABRICACION DE LIJAS"
4804510090,"DEMAS PAPELES Y CARTONES KRAFT, CRUDOS, GRAMAJE>=225 G/M2"
4804520000,"DEMAS PAPELES Y CARTONES KRAFT,BLANQU. UNIFORM. EN LA MASA, GRAMAJE>=225G/M2"
4804590000,"DEMAS PAPELES Y CARTONES KRAFT, DE GRAMAJE >= 225 G/M2"
4805110000,PAPEL SEMIQUIMICO PARA ACANALAR
4805120010,"PAPEL PAJA PARA ACANALAR, DE PASTA OBTENIDA POR PROCED QUIM-MEC, PESO >= 225 G/M2"
4805120090,DEMAS PAPELES PAJA PARA ACANALAR
4805190010,"DEMAS PAPELES PARA ACANALAR DE PASTA OBTENIDA POR PROC QUIM-MEC, PESO >= 225 G/M2"
4805190090,DEMAS PAPELES PARA ACANALAR
4805240000,"""TESTLINER"" (DE FIBRAS RECICLADAS), DE PESO INFERIOR O IGUAL A 150 G/M2"
4805250010,"""TESTLINER"" (DE FIBRAS RECICLADAS), DE PASTA PROC QUIM-MEC, PESO >= 225 G/M2"
4805250090,"DEMAS ""TESTLINER"" (DE FIBRAS RECICLADAS)"
4805300000,"PAPEL SULFITO PARA ENVOLVER, SIN ESTUCAR NI RECUBRIR"
5806390000,LAS DEMAS CINTAS DE LAS DEMAS MATERIAS TEXTILES (EXC. DE FIB. SINT/ARTIF O ALGODÃ¿N)
5806400000,"CINTAS SIN TRAMA, DE HILADOS O FIBRAS PARALELIZADOS Y AGLUTINADOS"
5807900000,"DEMAS ETIQUETAS, ESCUDOS Y ARTICULOS SIMILARES, DE MATERIA TEXTIL, EN PIEZA, CINTAS.."
5808100000,TRENZAS EN PIEZA
5808900000,LOS DEMAS TRENZAS EN PIEZA
5810100000,BORDADOS QUIMICOS O AEREOS Y BORDADOS CON  FONDO RECORTADO
5810910000,LOS DEMAS BORDADOS EN PIEZA DE ALGODON
5810920000,LOS DEMAS BORDADOS EN PIEZA DE FIBRAS SINTETICAS O ARTIFICIALES
5810990000,LOS DEMAS BORDADOS EN PIEZA DE MATERIAS TEXTILES DIFERENTES A ALGODÃ¿N O SINTET/ARTIF
5811000000,"PROD. TEXTILES ACOLCHADOS EN PIEZA, CON CAPA(S) DE MAT. TEXTIL COMBINADAS CON RELLENO"
5901900000,LIENZOS PARA PINTAR; BUCARÃN Y TELAS RÃGIDAS SIMILARES USADAS EN SOMBRERÃA
5902101000,NAPAS TRAMADAS PARA NEUMATICOS DE HILADOS DE ALTA TENACIDAD DE NAILON CAUCHUTADAS
5902109000,"DEMAS NAPAS TRAMADAS PNEUMATICOS DE HIL. ALTA TENACIDAD DE NAILON, EXC.CAUCHUTADAS"
5902201000,NAPAS TRAMADAS PARA NEUMATICOS DE HILADOS DE ALTA TENACIDAD DE POLIESTERES CAUCHUTADA
5902209000,"DEMAS NAPAS TRAMADAS PNEUMATICOS DE HIL. ALTA TENACIDAD POLIESTER, EXC CAUCHUTADAS"
5902900000,DEMÃS NAPAS TRAMADAS PNEUMATICOS FAB C/HILADOS ALTA TENACIDAD <> NAILON O POLIESTER
5903100000,"TELAS IMPREGNADAS, RECUBIERTAS, REVESTIDAS CON POLICLORURO DE VINILO"
5903200000,"TELAS IMPREGNADAS, RECUBIERTAS, REVESTIDAS CON POLIURETANO"
5904100000,"LINOLEO, INCLUSO CORTADO"
5904900000,"DEMAS REVEST PSUELO CON RECUBRIM O REVEST SOBRE SOPORTE TEXTIL, INC CORTADOS"
5905000000,REVESTIMIENTOS DE MATERIA TEXTIL PARA PAREDES.
5906910000,"TELAS DE PUNTO CAUCHUTADAS, EXC. DE LA PARTIDA 59.02"
5909000000,"MANGUERAS PÂ´BOMBAS Y TUBOS SIMILARES, DE MAT. TEXTIL, INC. CON ARMADURA O ACCESORIOS"
5911100000,"TELAS, FIELTRO Y TEJ. FORRADOS DE FIELTRO, C/CAPA(S) DE CAUCHO/OTRA MAT P FABR. CARDA"
5911200000,"GASAS Y TELAS PARA CERNER, INCLUSO CONFECCIONADAS"
5911310000,TELAS Y FIELTROS SIN FIN O CON DISPOSITIVOS DE UNION DE GRAMAJE < 650 G/M2
5911400000,"TELAS FILTRANTES, CAPACHOS Y TELAS GRUESAS USADOS EN PRENSAS DE ACEITE O USO TECNICO"
5911901000,JUNTAS O EMPAQUETADURAS TEXTILES PARA USOS TECNICOS
5911909000,LOS DEMAS PRODUCTOS Y ARTICULOS TEXTILES PARA USOS TECNICOS
6001100000,"TERCIOPELO, FELPA DE TEJIDOS """"DE PELO LARGO"""""
6001210000,TEJIDOS CON BUCLES DE ALGODON
6001220000,TEJIDOS CON BUCLES DE FIBRAS SINTETICAS O ARTIFICIALES
7219220000,"PROD.LAMINADOS EN CALIENTE DE ACERO INOXIDABLE SIN ENROLLAR, 4,75 MM<=ESPESOR<=10 MM"
7219230000,"PROD.LAMINADOS EN CALIENTE DE ACERO INOXIDABLE SIN ENROLLAR 3 MM<=ESPESOR<4,75 MM"
7219240000,"PROD.LAMINADOS EN CALIENTE DE ACERO INOXIDABLE SIN ENROLLAR, ESPESOR < 3 MM"
7219310000,"PROD.LAMINADOS EN FRIO DE ACERO INOXIDABLE, ESPESOR >=4,75 MM"
7219320000,"PROD.LAMINADOS EN FRIO DE ACERO INOXIDABLE, 3 MM<=ESPESOR<4,75MM"
7219330000,"PROD.LAMINADOS EN FRIO DE ACERO INOXIDABLE, 1 MM<=ESPESOR<3 MM"
7219350000,"PROD.LAMINADOS EN FRIO DE ACERO INOXIDABLE, ESPESOR< 0,5 MM"
7219900000,LOS DEMAS PROD. LAMINADOS PLANOS DE ACERO INOXIDABLE ANCHO >= 600MM
7220120000,"PROD.LAMINADOS EN CALIENTE,PLANOS DE ACERO INOXIDABLE ANCHO<600MM, DE ESPESOR < 4,75"
7220200000,"PROD.LAMINADOS PLANOS DE ACERO INOXIDABLE,ANCHO<600MM  SIMPLEMENTE LAMINADOS EN FRIO"
7221000000,ALAMBRON DE ACERO INOXIDABLE
7222400000,PERFILES DE ACERO INOXIDABLE
7223000000,ALAMBRE DE ACERO INOXIDABLE
7224100000,LINGOTES O DEMAS FORMAS PRIMARIAS DE LOS DEMAS ACEROS ALEADOS
7225110000,"PROD.LAMINADOS PLANOS DE ACEROS AL SILICIO, DE GRANO ORIENTADO ANCHO>=600MM"
7226110000,"PROD.LAMINADOS PLANOS DE ACEROS AL SILICIO, DE GRANO ORIENTADO ANCHO<600MM"
7226190000,DEMAS PROD.LAMINADOS PLANOS DE ACERO AL SILICIO (EXC.DE GRANO ORIENTADO) ANCHO<600MM
7226910000,"PROD.LAMINADOS EN CALIENTE PLANOS DE LOS DEMAS ACEROS ALEADOS, ANCHO<600MM"
7227100000,ALAMBRON DE ACERO RAPIDO
7227200000,ALAMBRON DE ACERO SILICOMANGANESO
7227900000,LOS DEMAS ALAMBRONES DE LOS DEMAS ACEROS ALEADOS
7228300000,"LAS DEMAS BARRAS, SIMPLEMENTE LAMINADAS O EXTRUDIDAS EN CALIENTE DE LOS DEMAS ACEROS"
7228800000,BARRAS HUECAS PARA PERFORACION DE LOS DEMAS ACEROS ALEADOS
3506100000,"PROD.CUALQUIER CLASE UTILIZ.COMO COLAS O ADHESIVOS, ACONDIC. P` VENTA AL POR MENOR"
3506990000,"LAS DEMAS COLAS Y ADHESIVOS PREPARADOS N.E,"
3507100000,CUAJO Y SUS CONCENTRADOS
3507901300,PANCREATINA
3507901900,LOS DEMAS ENZIMAS PANCREATICAS Y SUS CONCENTRADOS
3507903000,PAPAINA
3507904000,LAS DEMAS ENZIMAS Y SUS CONCENTRADOS
3507906000,PREPARACIONES ENZIMATICAS PARA CLARIFICAR BEBIDAS
3507909000,DEMAS ENZIMAS; PREPARACIONES ENZIMÃTICAS NO EXPRESADAS NI COMPRENDIDAS EN OTRA PARTE
3601000000,POLVORAS.
3602001100,DINAMITAS
3602001900,"EXPLOSIVOS PREPARA., A BASE DE DERIVADOS NITRADOS ORGANICOS,EXC. DINAMITAS"
3602009000,"LOS DEMAS EXPLOSIVOS PREPARADOS,EXCEPTO LA POLVORA Y LA DINAMITA"
3604100000,ARTICULOS PARA FUEGOS ARTIFICIALES
3605000000,"FOSFOROS (CERILLAS), EXCEPTO LOS ARTICULOS DE PIROTECNIA DE LA PARTIDA N§ 36.04."
3606900010,FERROCERIO Y DEMAS ALEACIONES PIROFORICAS EN CUALQUIER FORMA
3606900090,DEMAS ARTICULOS DE MATERIAS INFLAMABLES SEGÚN NOTA 2 DE ESTE CAPITULO
3701100000,"PLACAS Y PELICULAS PLANAS, FOTOGRAFICAS, SIN IMPRESIONAR P` RAYOS X"
3701200000,PELICULAS AUTORREVELABLES
3701301000,PLACAS METALICAS PARA ARTES GRAFICAS
3701309000,DEMAS PLACAS Y PELICUL. PLANAS FOTOGR.EN LAS Q` UN LADO X LO MENOS NO EXCED.DE 255 MM
3701910000,PLACAS Y PELICULAS PLANAS P` FOTOGRAFIA EN COLORES (POLICROMA)
3702100000,"PELICULAS FOTOGRAFICAS EN ROLLOS , SENSIBILIZADAS PARA RAYOS X"
3702530000,"PELICULA PARA  FOTOGRAFIA COLOR ANCHO > 16 MM Y <= 35 MM Y LONG.<=30M, PARA DIAPOSITI"
4805401000,"PAPEL Y CARTON FILTRO ELAB. C/100 % EN PESO DE FIBRA DE ALG. O DE ABACA, S/ENCOLADO"
4805402000,PAPEL Y CARTON FILTRO C/CONT. DE FIBRA DE ALGODON >=70% PERO < 100% EN PESO
4805409000,DEMAS PAPEL Y CARTON FILTRO
4805500000,PAPEL Y CARTON FIELTRO; PAPEL Y CARTON LANA
4805911000,"PAPEL/CARTON, PESO<=150 G/M2, ABSORBENTE, PARA  FABRICAC LAMINADOS PLASTICOS DECORATI"
4805912000,"PAPEL Y CARTON, DE PESO <= 150 G/M2, PARA AISLAMIENTO ELÉCTRICO"
4805919010,"PAPEL Y CARTON PARA JUNTAS O EMPAQUETADURAS, DE PESO <= 150 G/M2"
4805919020,"PAPEL Y CARTON PARA LA FABRICACIÓN DE LIJAS, DE PESO <= 150 G/M2"
4805921000,"PAPEL Y CARTON PARA AISLAMIENTO ELECTRICO, DE PESO >150 G/M2 PERO < 225 G/M2"
4805931000,"PAPEL Y CARTON PARA AISLAMIENTO ELECTRICO, DE PESO >= 225 G/M2"
4805933000,"CARTONES RIGIDOS CON PESO ESPECÍFICO SUPERIOR A 1, PESO >= 225 G/M2"
4806100000,PAPEL Y CARTON SULFURIZADOS (PERGAMINO VEGETAL)
4806200000,"PAPEL  RESISTENTE A LAS  GRASAS (""GREASEPROOF"")"
4806300000,PAPEL VEGETAL (PAPEL CALCO)
4806400000,PAPEL CRISTAL Y DEMAS PAPELES CALANDRADOS TRANSPARENTES O TRASLUCIDOS
4807000000,"PAPEL/CARTON, DE HOJAS PEGADAS, S/ ESTUCAR NI RECUBRIR, NI IMPREGNAR, BOBINAS U HOJAS"
4808100000,"PAPEL Y CARTON  CORRUGADOS,  INCLUSO PERFORADOS"
4808900000,"DEMAS PAPEL Y CARTON CORRUGADOS, RIZADOS, PLIZADOS, GOFRADOS, ESTAMPADOS O PERFORADOS"
4809900010,"PAPEL PARA CLISES DE MIMEOGRAFO (""""STENCILS"""")"
4810131100,"PAPEL Y CARTON ESTUCADOS, CON PROC MEC O QUIM-MEC <=10%, BOBINAS, PESO <= 60 G/M2"
4810131900,"PAPEL Y CARTON ESTUCADOS, PROC MEC O QUIM-MEC <=10%, BOBINAS, PESO > 60 Y <= 150 G/M2"
4810132000,"PAPEL Y CARTON ESTUCADOS, PROC MEC O QUIM-MEC <=10%, BOBINAS, PESO > 150 G/M2"
4810190000,"DEMAS PAPEL Y CARTON ESTUCADOS, PROC MEC O QUIM -MEC <=10%"
4810220000,"PAPEL ESTUCADO O CUCHÉ LIGERO (LIVIANO) («LWC»), FIBRAS PROC MEC O QUIM-MEC >10%"
4810290000,"DEMAS PAPEL Y CARTON UTILIZ. P`ESCRIBIR,Q`MAS DEL 10% EN PESO ESTE CONST.X FIBRAS"
4810320000,PAPEL Y CARTON KRAFT EXC. LOS UTILIZ. P`IMPRIMIR BLANQUEADO UNIFOR.GRAMAJE>=150G/M2
4810390000,"DEMAS PAPEL Y CARTON KRAFT, EXC.LOS UTIL.P`ESCRIBIR, IMPRIMIR U OTROS FINES GRAFICOS"
4810920000,DEMAS PAPELES Y CARTONES  MULTICAPAS ESTUCADOS
4810990000,DEMAS PAPELES Y CARTONES ESTUCADOS
4811101010,"PAPEL/CARTON ALQUITRANADO(INC SATIN, BARNIZ O GOFR) BOBINA A>15 CM; HOJA L>36 A >15CM"
4811101090,"DEMAS PAPEL/CARTON ALQUITRANADOS, PESO ESPECIF>1, INCL SATINADO, BARNIZADO O GOFRADO"
4811109000,"DEMAS PAPEL Y CARTON ALQUITRANADOS, EMBETUNADOS O ASFALTADOS"
6001290000,"TEJIDOS CON BUCLES DE LAS DEMAS MATERIAS TEXTILES, EXC. DE ALGODÃ¿N O FIB. SINT/ARTIF"
6001920000,"LOS DEMAS TERCIOPELOS, FELPAS Y TEJIDOS CON BUCLES DE FIBRAS SINTETICAS O ARTIFICIALE"
6002400000,"TEJIDO DE PUNTO ANCHO<=30CM, CON HILADOS ELASTÓMEROS >=5% EN PESO, S/HILOS DE CAUCHO"
6003200000,"TEJIDOS DE PUNTO ANCHO <= 30 CM (EXCEP P. 60.01 O 60.02), DE ALGODÓN"
6003300000,"TEJIDOS DE PUNTO ANCHO <= 30 CM (EXCEP P. 60.01 O 60.02), DE FIBRAS SINTÉTICAS"
6003900000,DEMÁS TEJIDOS DE PUNTO ANCHO <= 30 CM (EXCEP P. 60.01 O 60.02)
6004900000,DEMÁS TEJIDOS DE PUNTO ANCHO <= 30 CM (EXCEP P. 60.01 O 60.02)
6005210000,"TEJIDOS DE PUNTO POR URDIMBRE, DE ALGODÓN, CRUDOS O BLANQUEADOS"
6005220000,"TEJIDOS DE PUNTO POR URDIMBRE, DE ALGODÓN, TEÑIDOS"
6005230000,"TEJIDOS DE PUNTO POR URDIMBRE, DE ALGODÓN, CON HILADOS DE DISTINTOS COLORES"
6005410000,"TEJIDOS DE PUNTO POR URDIMBRE, DE FIBRAS ARTIFICIALES, CRUDOS O BLANQUEADOS"
6005430000,"TEJIDOS DE PUNTO POR URDIMBRE, DE FIBRAS ARTIFICIALES, C/HILADOS DISTINTOS COLORES"
6006100000,"TEJIDOS DE PUNTO, LANA O PELO FINO"
6006210000,"TEJIDOS DE PUNTO DE ALGODÓN, CRUDOS O BLANQUEADOS"
6006220000,"TEJIDOS DE PUNTO DE ALGODON, TEÑIDOS"
6006240000,"TEJIDOS DE PUNTO DE ALGODON, ESTAMPADOS"
6006310000,"TEJIDOS DE PUNTO DE FIBRAS SINTETICAS, CRUDOS O BLANQUEADOS"
6006320000,"TEJIDOS DE PUNTO DE FIBRAS SINTETICAS, TEÑIDOS"
6006330000,"TEJIDOS DE PUNTO DE FIBRAS SINTETICAS, CON HILADOS DE DISTINTOS COLORES"
6006340000,"TEJIDOS DE PUNTO DE FIBRAS SINTETICAS, ESTAMPADOS"
6006410000,"TEJIDOS DE PUNTO DE FIBRAS ARTIFICIALES, CRUDOS O BLANQUEADOS"
6006420000,"TEJIDOS DE PUNTO DE FIBRAS ARTIFICIALES, TEÑIDOS"
6006430000,"TEJIDOS DE PUNTO DE FIBRAS ARTIFICIALES, CON HILADOS DE DISTINTOS COLORES"
6006440000,"TEJIDOS DE PUNTO DE FIBRAS ARTIFICIALES, ESTAMPADOS"
6006900000,LOS DEMÁS TEJIDOS DE PUNTO
6101200000,"ABRIGOS,CHAQ.,CAPAS Y ART. SIMIL.DE PTO, PARA HOMBRES O NIÑOS, DE ALGODON"
6101300000,"ABRIGOS,CHAQ.,CAPAS Y ART. SIMIL.DE PTO, PARA HOMBRES O NIÑOS, DE FIBRAS SINTET.O ART"
6102200000,"ABRIGOS,CHAQ.,CAPAS Y ART. SIMIL.DE PTO, PARA MUJERES O NIÑAS, DE ALGODON"
6102300000,"ABRIGOS,CHAQ.,CAPAS Y ART. SIMIL.DE PTO, PARA MUJERES O NIÑAS, DE FIBRAS SINTETICAS O"
6103230000,"CONJUNTOS DE PUNTO,PARA HOMBRES O NIÑOS, DE FIBRAS SINTETICAS"
7301100000,"TABLESTACAS DE HIERRO O ACERO, INCLUSO PERFORADAS O HECHAS CON ELEMENTOS ENSAMBLADOS"
7301200000,PERFILES DE HIERRO O ACERO OBTENIDOS POR SOLDADURA
7302300000,"AGUJAS,PUNTAS DE CORAZON, VARILLAS P` MANDO DE AGUJAS Y OTROS P` CRUCE DE VIAS FERREA"
7302400000,BRIDAS Y PLACAS DE ASIENTO PARA VIAS FERREAS
7303000000,"TUBOS Y PERFILES HUECOS, DE FUNDICION."
7304310000,TUBOS  DE SEC. CIRCULAR DE HIERRO O ACERO SIN ALEAR ESTIRADOS O LAMINADOS EN FRIO
7304390000,"DEMAS TUBOS  DE SEC. CIRCULAR DE HIERRO O ACERO SIN ALEAR, EXC. ESTIRADOS O LAM. FRIO"
7304490000,"LOS DEMAS TUBOS  DE SEC. CIRCULAR DE ACERO INOXIDABLE, EXC. ESTIRADOS O LAM. FRIO"
7304510000,TUBOS  DE SEC. CIRCULAR DE LOS DEMAS ACEROS ALEADOS ESTIRADOS O LAMINADOS EN FRIO
7304900000,"LOS DEMAS TUBOS Y PERFILES HUECOS DE HIERRO O ACERO, SIN SOLDADURA"
7305120000,"TUBOS POLEODUCTOS/GASODUCTOS,SOLDADOS LONGITUDINALM, Ã¿EXT>406,4 MM, EXC.ARCO SUMERG."
7305190000,"DEMAS TUBOS P OLEODUCTOS O GASODUCTOS, Ã¿EXT>406,4 MM, EXC.SOLDADOS LONGITUDINALMENTE"
7305310000,"TUBOS SOLDADOS LONGITUDINALMENTE DE SECC. CIRCULAR Ã¿EXT>406,4 MM, DE HIERRO O ACERO"
7305390000,LOS DEMAS TUBOS SOLDADOS LONGITUDINALMENTE DE SEC. CIRCU. DE HIERRO O ACERO
7305900000,"LOS DEMAS TUBOS DE SECC. CIRCULAR DIAMETRO EXTE. >406,4MM DE HIERRO O ACERO"
7306500000,"DEMAS TUBOS SOLDADOS,  DE SECCION CIRCULAR, DE LOS DEMAS ACEROS ALEADOS"
7306900000,LOS DEMAS TUBOS Y PERFILES HUECOS DE HIERRO O ACERO
7307110000,ACCESORIOS DE TUBERIA MOLDEADOS DE FUNDICION NO MALEABLE
7307190000,ACCESORIOS DE TUBERIA MOLDEADOS EXC. FUNDICION NO MALEABLE
7307210000,BRIDAS DE ACERO INOXIDABLE
7307220000,"CODOS, CURVAS Y MANGUITOS, ROSCADOS DE ACERO INOXIDABLE"
7307230000,ACCESORIOS PARA SOLDAR A TOPE DE ACERO INOXIDABLE
7307290000,LOS DEMAS ACCESORIOS DE ACERO INOXIDABLE
7307910000,"BRIDAS DE FUNDICION DE HIERRO O ACERO, EXC. DE ACERO INOXIDABLE"
7307930000,"ACCESORIOS PARA SOLDAR A TOPE DE FUNDICION DE HIERRO O ACERO, EXC.DE ACERO INOXIDABLE"
7307990000,"LOS DEMAS ACCESORIOS DE FUNDICION DE HIERRO O ACERO, EXC. DE ACERO INOXIDABLE"
7308100000,PUENTES Y SUS PARTES DE FUNDICION DE HIERRO O ACERO
7308300000,"PUERTAS, VENTANAS Y SUS MARCOS, BASTIDORES Y UMBRALES DE FUNDICION DE HIERRO O ACERO"
7308901000,"CHAPAS,BARRAS,PERFILES,TUBOS Y SIMI.,P` CONSTRUCCION  DE FUNDICION DE HIERRO O ACERO"
7310100000,"DEPOSITOS,CISTERNAS,CUBAS Y SIMIL.DE FUNDICON DE HIERRO O ACE., 50<=CAPACIDAD<= 300 L"
3702550000,"PELICULA PARA FOTOGRAFIA COLOR, DE ANCHURA > 16 MM Y <= 35 MM Y LONGITUD > 30 M"
3702560000,DEMAS PELCIULAS PARA FOTOGRAFIA EN COLORES DE ANCHURA SUPERIOR A 35 MM
3703200000,"LOS DEMAS PAPELES, CARTONES  PARA FOTOGRAFIA EN COLORES (POLICROMA)"
3703900000,"LOS DEMAS PAPELES, CARTONES Y TEXTILES, FOTOGRAFICOS"
3706100000,PELICULAS CINEMATOGRAFICAS IMPRESIONADAS Y REVELADAS DE ANCH. >= A 35 MM
3706900000,LAS DEMAS PELICULAS CINEMATOGRAFICAS IMPRESIONADAS Y REVELADAS
3707100000,EMULSIONES PARA SENSIBILIZAR SUPERFICIES
3801100000,GRAFITO ARTIFICIAL
3801200000,GRAFITO COLOIDAL O SEMICOLOIDAL
3801900000,"LAS DEMAS PREPARACIONES A BASE DE GRAFITO O DE OTROS CARBONOS, EN BLOQUES"
3802100000,CARBONES ACTIVADOS
3802901000,"HARINAS SILICEAS FOSILES (POR EJEMPLO: ""KIESELGUHR"", TRIPOLITA, DIATOMITA) ACTIVADAS"
3802902000,"NEGROS DE  ORIGEN ANIMAL,  INCLUIDO EL NEGRO  ANIMAL AGOTADO"
3803000000,"""TALL OIL"", INCLUSO REFINADO."
3804009000,"LEJIAS RESIDUALES DE LA FABRICACION DE PASTA DE CELULOSA, AUNQUE ESTEN CONCENTRADAS"
3805100000,"ESENCIAS DE TREMENTINA, DE MADERA DE PINO O PASTA CELULOSICA AL SULFATO"
3806200000,"SALES DE COLOFONIAS, DE ACIDOS RESINICOS O DE DERIV. DE COLOFONIAS O ACIDOS RESINICOS"
3806300000,GOMAS ESTER
3806903000,ESENCIA Y ACEITES DE COLOFONIA
3806909000,LOS DEMAS COLOFONIAS Y ACIDOS RESINICOS
4811511010,"PAPEL/CARTON RECUB.PLAST,PESO>150G/M2,C/LAM ALUMINIO,BOBINA A>15CM;HOJAS L>36, A>15CM"
4811511090,"DEMAS PAPEL/CARTON RECUB.PLAST, BLANQUEADO, PESO>150G/M2, C/LAM ALUMINIO-IND ALIMENTO"
4811591010,"PAPEL/CARTON PARA  FABRICAR LIJA AL AGUA, BOBINAS ANCHO>15 CM; HOJAS L> 36 CM Y A> 15"
4811591090,"DEMAS PAPEL/CARTON RECUBIERTO,IMPREGNADO O REVESTIDO PLASTICO P´FABRICAR LIJA AL AGUA"
4811592000,"DEMAS PAPEL/CARTON C/LAM INTERMEDIA ALUMINIO, PARA ENVASE PROD IND ALIMENTO, INC IMPR"
4811593000,"PAPEL IMPREGNADO CON RESINAS MELAMÍNICAS, INCLUSO DECORADO O IMPRESO"
4811594010,"PAPEL PARA  AISLAMIENTO ELECTRICO, BOBINAS ANCHO>15CM; U HOJAS C/ LADO>36 Y EL OTRO>5"
4811594090,LOS DEMAS PAPELES PARA AISLAMIENTO ELECTRICO
4811601010,"PAPEL/CARTON RECUB CERA,ACEITE,OTROS, PARA AISLAM ELEC., BOBINA A>15CM; HOJA L>36,A>1"
4811609000,"DEMAS PAPELES Y CARTONES RECUBIERTOS DE CERA, PARAFINA, ESTEARINA, ACEITE O GLICEROL"
4811901000,"PAPELES, CARTONES, GUATA DE CELULOSA BARNIZADOS, CON PESO ESPECIFICO>1, INCL.GOFRADOS"
4811902090,"DEMAS PAPELES Y CARTONES DE GUATA Y NAPA DE CELULOSA, PARA JUNTAS Y EMPAQUETADURAS"
4811905000,"DEMAS PAPELES, CARTONES  PAUTADOS, RAYADOS O CUADRICULADOS, EN BOBINAS O EN HOJAS"
4811908010,"PAPEL ABSORVENTE, PARA FABRICAC LAMINADO DECORATIVO, BOBINAS A>15CM; HOJAS L>36, A>15"
4811908090,"DEMAS PAPELES ABSORVENTES DECORADOS O IMPRESOS,PARA FABRICACION LAMINADOS DECORATIVOS"
4811909000,"DEMAS PAPELES, CARTONES, GUATA DE CELULOSA Y NAPA DE FIBRA DE CELULOSA"
4812000000,"BLOQUES Y PLACAS,  FILTRANTES,  DE PASTA DE PAPEL"
4813100000,"PAPEL DE FUMAR, EN LIBRILLOS O EN TUBOS"
4813200000,"PAPEL DE FUMAR, EN BOBINAS (ROLLOS) DE ANCHURA INFERIOR O IGUAL A 5 CM"
4813900000,"DEMAS PAPEL DE FUMAR, INCLUSO CORTADO AL TAMAÑO ADECUADO"
4814200000,"PAPEL P`DECORAR Y SIMIL. DE PAREDES, CONSTIT. POR PAPEL RECUB. C/CAPA DE PLASTICO"
4816200000,PAPEL AUTOCOPIA EXCL. LA 48.09
4817100000,SOBRES DE PAPEL O CARTON
4817200000,"SOBRES CARTA, TARJETAS POSTALES SIN ILUSTRAR Y TARJETAS P`CORRESPONDENCIA"
4818100000,"PAPEL HIGIENICO, EN BOBINAS DE UNA ANCHURA <=36 CM"
4818200000,"PAÑUELOS,  TOALLITAS DE  DESMAQUILLAR Y TOALLAS"
4818300000,MANTELES Y SERVILLETAS DE GUATA DE CELULOSA O NAPA DE FIBRAS DE CELULOSA
6103310000,"CHAQUETAS (SACOS) DE PUNTO,PARA HOMBRES O NIÑOS, DE LANA O PELO FINO"
6103320000,"CHAQUETAS (SACOS) DE PUNTO,PARA HOMBRES O NIÑOS, DE ALGODON"
6103330000,"CHAQUETAS (SACOS) DE PUNTO,PARA HOMBRES O NIÑOS, DE FIBRAS SINTETICAS"
6103390000,"CHAQUETAS (SACOS) DE PUNTO,PARA HOMBRES O NIÑOS, DE LAS DEMAS MATERIAS TEXTILES"
6103410000,"PANT.LARG,PANT.CON PETO,PANT.CORT(CALZON) Y SHORTS DE PTO,P`HOMBRES O NIÑOS DE LANA O"
6103430000,"PANTALON LARG/CORTO,PANT.C/PETO Y SHORTS DE PTO,P`HOMBRES O NIÃ¿OS DE FIB. SINTETICAS"
6104220000,"CONJUNTOS DE PUNTO PARA MUJERES O NIÑAS, DE ALGODON"
6104230000,"CONJUNTOS DE PUNTO PARA MUJERES O NIÑAS, DE FIBRAS SINTETICAS"
6104310000,"CHAQUETAS DE PUNTO PARA MUJERES O NIÑAS, DE LANA O PELO FINO"
6104320000,"CHAQUETAS DE PUNTO PARA MUJERES O NIÑAS, DE ALGODON"
6104390000,"CHAQUETAS DE PUNTO PARA MUJERES O NIÑAS, DE LAS DEMAS MATERIAS TEXTILES"
6104410000,"VESTIDOS DE PUNTO PARA MUJERES O NIÑAS, DE LANA O PELO FINO"
